todo0,todo1,todo2,todo3,todo4,todo5,todo6,todo7,todo8,todo9,todo10,todo11,todo12,todo13,todo14,todo15,todo16,todo17,todo18,todo19,todo20,todo21,todo22,todo23,todo24,todo25,todo26,todo27,todo28,todo29,todo30,todo31,todo32,todo33,todo34,todo35,todo36,todo37,todo38,todo39
2,0,1,0,0,0,2,0,2,2,1,2,2,1,2,1,2,0,1,2,0,2,0,0,2,1,0,1,0,1,1,1,2,0,1,2,0,1,1,0
2,0,1,0,1,1,0,1,0,0,2,0,0,2,0,2,0,1,2,0,1,0,1,1,0,2,1,2,1,2,2,2,0,1,2,0,1,2,2,1
2,0,1,0,2,2,1,2,1,1,0,1,1,0,1,0,1,2,0,1,2,1,2,2,1,0,2,0,2,0,0,0,1,2,0,1,2,0,0,2
2,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,2,1,0,2,1,1,0,2,0,2,1,0,1,2,0,0,2,2,1,0,2,2,0,0
2,0,1,1,1,2,2,1,1,2,2,1,2,2,1,1,0,2,1,0,2,2,1,0,1,0,2,1,2,0,1,1,0,0,2,1,0,0,1,1
2,0,1,1,2,0,0,2,2,0,0,2,0,0,2,2,1,0,2,1,0,0,2,1,2,1,0,2,0,1,2,2,1,1,0,2,1,1,2,2
2,0,1,2,0,2,0,0,1,0,1,1,0,1,1,2,2,2,2,2,2,0,0,1,2,0,2,1,2,2,0,2,0,1,0,2,0,0,0,2
2,0,1,2,1,0,1,1,2,1,2,2,1,2,2,0,0,0,0,0,0,1,1,2,0,1,0,2,0,0,1,0,1,2,1,0,1,1,1,0
2,0,1,2,2,1,2,2,0,2,0,0,2,0,0,1,1,1,1,1,1,2,2,0,1,2,1,0,1,1,2,1,2,0,2,1,2,2,2,1
2,0,2,0,0,2,0,1,2,1,0,0,2,1,1,2,0,0,0,1,1,2,0,2,0,2,2,0,2,1,1,2,2,1,1,1,2,0,1,0
2,0,2,0,1,0,1,2,0,2,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,0,0,1,0,2,2,0,0,2,2,2,0,1,2,1
2,0,2,0,2,1,2,0,1,0,2,2,1,0,0,1,2,2,2,0,0,1,2,1,2,1,1,2,1,0,0,1,1,0,0,0,1,2,0,2
2,0,2,1,0,0,2,1,0,0,0,1,1,1,2,1,0,1,2,1,2,1,0,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1
2,0,2,1,1,1,0,2,1,1,1,2,2,2,0,2,1,2,0,2,0,2,1,2,0,2,0,0,2,0,0,0,0,0,2,0,2,2,2,2
2,0,2,1,2,2,1,0,2,2,2,0,0,0,1,0,2,0,1,0,1,0,2,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0
2,0,2,2,0,1,1,1,1,2,0,2,0,1,0,0,0,2,1,1,0,0,0,0,1,2,1,0,0,2,1,2,2,2,0,1,0,1,1,1
2,0,2,2,1,2,2,2,2,0,1,0,1,2,1,1,1,0,2,2,1,1,1,1,2,0,2,1,1,0,2,0,0,0,1,2,1,2,2,2
2,0,2,2,2,0,0,0,0,1,2,1,2,0,2,2,2,1,0,0,2,2,2,2,0,1,0,2,2,1,0,1,1,1,2,0,2,0,0,0
2,1,0,0,0,2,1,0,1,2,1,0,2,2,0,1,1,1,0,0,2,1,2,2,0,1,0,1,2,0,1,0,1,2,0,1,1,2,1,1
2,1,0,0,1,0,2,1,2,0,2,1,0,0,1,2,2,2,1,1,0,2,0,0,1,2,1,2,0,1,2,1,2,0,1,2,2,0,2,2
2,1,0,0,2,1,0,2,0,1,0,2,1,1,2,0,0,0,2,2,1,0,1,1,2,0,2,0,1,2,0,2,0,1,2,0,0,1,0,0
2,1,0,1,0,0,0,0,2,1,1,1,1,2,1,0,1,2,2,0,0,0,2,2,1,0,0,1,2,1,2,1,2,0,1,2,2,2,1,1
2,1,0,1,1,1,1,1,0,2,2,2,2,0,2,1,2,0,0,1,1,1,0,0,2,1,1,2,0,2,0,2,0,1,2,0,0,0,2,2
2,1,0,1,2,2,2,2,1,0,0,0,0,1,0,2,0,1,1,2,2,2,1,1,0,2,2,0,1,0,1,0,1,2,0,1,1,1,0,0
2,1,0,2,0,1,2,0,0,0,1,2,0,2,2,2,1,0,1,0,1,2,2,2,0,0,2,1,2,0,0,0,0,1,2,2,0,2,0,0
2,1,0,2,1,2,0,1,1,1,2,0,1,0,0,0,2,1,2,1,2,0,0,0,1,1,0,2,0,1,1,1,1,2,0,0,1,0,1,1
2,1,0,2,2,0,1,2,2,2,0,1,2,1,1,1,0,2,0,2,0,1,1,1,2,2,1,0,1,2,2,2,2,0,1,1,2,1,2,2
2,1,1,0,0,1,2,1,1,1,0,1,2,2,2,2,2,1,2,2,0,1,2,2,1,0,1,2,0,0,2,1,1,1,2,0,2,1,2,1
2,1,1,0,1,2,0,2,2,2,1,2,0,0,0,0,0,2,0,0,1,2,0,0,2,1,2,0,1,1,0,2,2,2,0,1,0,2,0,2
2,1,1,0,2,0,1,0,0,0,2,0,1,1,1,1,1,0,1,1,2,0,1,1,0,2,0,1,2,2,1,0,0,0,1,2,1,0,1,0
2,1,1,1,0,2,1,1,2,0,0,2,1,2,0,1,2,2,1,2,1,0,2,1,2,2,1,1,2,1,1,2,0,0,2,2,2,1,0,2
2,1,1,1,1,0,2,2,0,1,1,0,2,0,1,2,0,0,2,0,2,1,0,2,0,0,2,2,0,2,2,0,1,1,0,0,0,2,1,0
2,1,1,1,2,1,0,0,1,2,2,1,0,1,2,0,1,1,0,1,0,2,1,0,1,1,0,0,1,0,0,1,2,2,1,1,1,0,2,1
2,1,1,2,0,0,0,1,0,2,0,0,0,2,1,0,2,0,0,2,2,2,2,1,1,0,2,1,1,1,0,1,0,2,1,0,0,2,2,0
2,1,1,2,1,1,1,2,1,0,1,1,1,0,2,1,0,1,1,0,0,0,0,2,2,1,0,2,2,2,1,2,1,0,2,1,1,0,0,1
2,1,1,2,2,2,2,0,2,1,2,2,2,1,0,2,1,2,2,1,1,1,1,0,0,2,1,0,0,0,2,0,2,1,0,2,2,1,1,2
2,1,2,0,0,0,0,2,1,0,2,2,2,2,1,0,0,1,1,1,1,1,2,0,2,0,0,1,0,2,2,2,1,1,1,1,0,0,1,0
2,1,2,0,1,1,1,0,2,1,0,0,0,0,2,1,1,2,2,2,2,2,0,1,0,1,1,2,1,0,0,0,2,2,2,2,1,1,2,1
2,1,2,0,2,2,2,1,0,2,1,1,1,1,0,2,2,0,0,0,0,0,1,2,1,2,2,0,2,1,1,1,0,0,0,0,2,2,0,2
2,1,2,1,0,1,2,2,2,2,2,0,1,2,2,2,0,2,0,1,2,0,2,2,0,1,1,0,0,2,2,1,0,2,0,2,1,0,0,0
2,1,2,1,1,2,0,0,0,0,0,1,2,0,0,0,1,0,1,2,0,1,0,0,1,2,2,1,1,0,0,2,1,0,1,0,2,1,1,1
2,1,2,1,2,0,1,1,1,1,1,2,0,1,1,1,2,1,2,0,1,2,1,1,2,0,0,2,2,1,1,0,2,1,2,1,0,2,2,2
2,1,2,2,0,2,1,2,0,1,2,1,0,2,0,1,0,0,2,1,0,2,2,1,0,0,1,2,1,1,0,0,2,1,1,2,0,0,1,1
2,1,2,2,1,0,2,0,1,2,0,2,1,0,1,2,1,1,0,2,1,0,0,2,1,1,2,0,2,2,1,1,0,2,2,0,1,1,2,2
2,1,2,2,2,1,0,1,2,0,1,0,2,1,2,0,2,2,1,0,2,1,1,0,2,2,0,1,0,0,2,2,1,0,0,1,2,2,0,0
2,2,0,0,0,0,1,1,0,1,0,2,2,0,0,2,1,2,1,0,2,0,1,0,1,1,2,2,0,1,0,0,1,2,2,1,0,1,2,2
2,2,0,0,1,1,2,2,1,2,1,0,0,1,1,0,2,0,2,1,0,1,2,1,2,2,0,0,1,2,1,1,2,0,0,2,1,2,0,0
2,2,0,0,2,2,0,0,2,0,2,1,1,2,2,1,0,1,0,2,1,2,0,2,0,0,1,1,2,0,2,2,0,1,1,0,2,0,1,1
2,2,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,2,1,0,0,0,1,2,0,2,2,1,2,2,1,2,1,1,0,1
2,2,0,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,1,1,0,2,1,1,1,2,0,1,0,0,2,0,0,2,0,2,2,1,2
2,2,0,1,2,0,2,0,0,2,2,2,0,2,0,0,0,2,2,2,2,1,0,2,2,2,0,1,2,1,1,0,1,1,0,1,0,0,2,0
2,2,0,2,0,2,2,1,2,2,0,1,0,0,2,0,1,1,2,0,1,1,1,2,0,0,0,0,0,0,0,2,2,0,2,1,0,0,1,1
2,2,0,2,1,0,0,2,0,0,1,2,1,1,0,1,2,2,0,1,2,2,2,0,1,1,1,1,1,1,1,0,0,1,0,2,1,1,2,2
2,2,0,2,2,1,1,0,1,1,2,0,2,2,1,2,0,0,1,2,0,0,0,1,2,2,2,2,2,2,2,1,1,2,1,0,2,2,0,0
2,2,1,0,0,2,2,2,0,0,2,0,2,0,2,0,2,2,0,2,0,0,1,0,0,1,1,1,2,2,0,2,2,2,2,0,0,0,2,1
2,2,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,2,1,1,2,2,2,0,0,1,0,0,0,0,1,1,1,0,2
2,2,1,0,2,1,1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,2,0,2,2,0,0,0,1,1,2,1,1,1,1,2,2,2,1,0
2,2,1,1,0,0,1,2,1,2,2,1,1,0,0,2,2,0,2,2,1,2,1,0,2,1,2,0,0,0,2,2,1,0,0,1,0,1,1,0
2,2,1,1,1,1,2,0,2,0,0,2,2,1,1,0,0,1,0,0,2,0,2,1,0,2,0,1,1,1,0,0,2,1,1,2,1,2,2,1
2,2,1,1,2,2,0,1,0,1,1,0,0,2,2,1,1,2,1,1,0,1,0,2,1,0,1,2,2,2,1,1,0,2,2,0,2,0,0,2
2,2,1,2,0,1,0,2,2,1,2,2,0,0,1,1,2,1,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,0,1,2,1,2,2,0
2,2,1,2,1,2,1,0,0,2,0,0,1,1,2,2,0,2,2,0,0,2,2,0,2,2,0,2,0,2,2,0,2,1,2,0,2,0,0,1
2,2,1,2,2,0,2,1,1,0,1,1,2,2,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,2,0,1,0,1,1,2
2,2,2,0,0,1,0,0,0,2,1,1,2,0,1,1,0,2,2,1,1,0,1,2,1,0,2,2,1,0,1,1,1,0,2,2,1,0,2,0
2,2,2,0,1,2,1,1,1,0,2,2,0,1,2,2,1,0,0,2,2,1,2,0,2,1,0,0,2,1,2,2,2,1,0,0,2,1,0,1
2,2,2,0,2,0,2,2,2,1,0,0,1,2,0,0,2,1,1,0,0,2,0,1,0,2,1,1,0,2,0,0,0,2,1,1,0,2,1,2
2,2,2,1,0,2,2,0,1,1,1,2,1,0,2,0,0,0,1,1,2,2,1,1,2,2,1,2,2,1,2,1,0,1,2,2,0,0,0,2
2,2,2,1,1,0,0,1,2,2,2,0,2,1,0,1,1,1,2,2,0,0,2,2,0,0,2,0,0,2,0,2,1,2,0,0,1,1,1,0
2,2,2,1,2,1,1,2,0,0,0,1,0,2,1,2,2,2,0,0,1,1,0,0,1,1,0,1,1,0,1,0,2,0,1,1,2,2,2,1
2,2,2,2,0,0,1,0,2,0,1,0,0,0,0,2,0,1,0,1,0,1,1,0,2,2,2,1,1,0,1,1,2,0,0,2,2,0,0,1
2,2,2,2,1,1,2,1,0,1,2,1,1,1,1,0,1,2,1,2,1,2,2,1,0,0,0,2,2,1,2,2,0,1,1,0,0,1,1,2
2,2,2,2,2,2,0,2,1,2,0,2,2,2,2,1,2,0,2,0,2,0,0,2,1,1,1,0,0,2,0,0,1,2,2,1,1,2,2,0
0,0,0,0,0,0,1,2,1,2,0,2,2,1,1,0,2,0,0,2,1,0,1,1,1,1,0,2,2,0,2,2,2,2,0,0,1,0,2,1
0,0,0,0,1,1,2,0,2,0,1,0,0,2,2,1,0,1,1,0,2,1,2,2,2,2,1,0,0,1,0,0,0,0,1,1,2,1,0,2
0,0,0,0,2,2,0,1,0,1,2,1,1,0,0,2,1,2,2,1,0,2,0,0,0,0,2,1,1,2,1,1,1,1,2,2,0,2,1,0
0,0,0,1,0,1,0,2,2,1,0,0,1,1,2,2,2,1,2,2,2,2,0,0,2,0,1,1,2,0,1,0,1,0,0,2,0,0,2,1
0,0,0,1,1,2,1,0,0,2,1,1,2,2,0,0,0,2,0,0,0,0,1,1,0,1,2,2,0,1,2,1,2,1,1,0,1,1,0,2
0,0,0,1,2,0,2,1,1,0,2,2,0,0,1,1,1,0,1,1,1,1,2,2,1,2,0,0,1,2,0,2,0,2,2,1,2,2,1,0
0,0,0,2,0,2,2,2,0,0,0,1,0,1,0,1,2,2,1,2,0,1,0,2,0,1,2,2,0,0,0,1,2,2,0,0,2,2,2,1
0,0,0,2,1,0,0,0,1,1,1,2,1,2,1,2,0,0,2,0,1,2,1,0,1,2,0,0,1,1,1,2,0,0,1,1,0,0,0,2
0,0,0,2,2,1,1,1,2,2,2,0,2,0,2,0,1,1,0,1,2,0,2,1,2,0,1,1,2,2,2,0,1,1,2,2,1,1,1,0
0,0,1,0,0,2,2,0,1,1,2,0,2,1,0,1,0,0,2,1,2,0,0,2,2,0,0,0,1,0,2,0,2,1,2,0,1,0,2,2
0,0,1,0,1,0,0,1,2,2,0,1,0,2,1,2,1,1,0,2,0,1,1,0,0,1,1,1,2,1,0,1,0,2,0,1,2,1,0,0
0,0,1,0,2,1,1,2,0,0,1,2,1,0,2,0,2,2,1,0,1,2,2,1,1,2,2,2,0,2,1,2,1,0,1,2,0,2,1,1
0,0,1,1,0,0,1,0,2,0,2,1,1,1,1,0,0,1,1,1,0,2,0,1,1,2,0,0,1,0,1,2,0,1,0,2,2,0,2,0
0,0,1,1,1,1,2,1,0,1,0,2,2,2,2,1,1,2,2,2,1,0,1,2,2,0,1,1,2,1,2,0,1,2,1,0,0,1,0,1
0,0,1,1,2,2,0,2,1,2,1,0,0,0,0,2,2,0,0,0,2,1,2,0,0,1,2,2,0,2,0,1,2,0,2,1,1,2,1,2
0,0,1,2,0,1,0,0,0,2,2,2,0,1,2,2,0,2,0,1,1,1,1,1,2,1,2,0,2,2,1,2,1,0,2,1,2,0,2,0
0,0,1,2,1,2,1,1,1,0,0,0,1,2,0,0,1,0,1,2,2,2,2,2,0,2,0,1,0,0,2,0,2,1,0,2,0,1,0,1
0,0,1,2,2,0,2,2,2,1,1,1,2,0,1,1,2,1,2,0,0,0,0,0,1,0,1,2,1,1,0,1,0,2,1,0,1,2,1,2
0,0,2,0,0,1,0,1,1,0,1,1,2,1,2,2,1,0,1,0,0,0,2,1,0,0,0,0,2,2,2,0,1,0,1,1,0,0,0,2
0,0,2,0,1,2,1,2,2,1,2,2,0,2,0,0,2,1,2,1,1,1,0,2,1,1,1,1,0,0,0,1,2,1,2,2,1,1,1,0
0,0,2,0,2,0,2,0,0,2,0,0,1,0,1,1,0,2,0,2,2,2,1,0,2,2,2,2,1,1,1,2,0,2,0,0,2,2,2,1
0,0,2,1,0,2,2,1,2,2,1,2,1,1,0,1,1,1,0,0,1,2,1,0,1,0,1,2,0,0,1,2,1,2,1,0,2,2,0,0
0,0,2,1,1,0,0,2,0,0,2,0,2,2,1,2,2,2,1,1,2,0,2,1,2,1,2,0,1,1,2,0,2,0,2,1,0,0,1,1
0,0,2,1,2,1,1,0,1,1,0,1,0,0,2,0,0,0,2,2,0,1,0,2,0,2,0,1,2,2,0,1,0,1,0,2,1,1,2,2
0,0,2,2,0,0,1,1,0,1,1,0,0,1,1,0,1,2,2,0,2,1,0,0,0,2,2,0,2,1,0,0,0,0,1,2,1,0,0,1
0,0,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,0,0,1,0,2,1,1,1,0,0,1,0,2,1,1,1,1,2,0,2,1,1,2
0,0,2,2,2,2,0,0,2,0,0,2,2,0,0,2,0,1,1,2,1,0,2,2,2,1,1,2,1,0,2,2,2,2,0,1,0,2,2,0
0,1,0,0,0,1,1,0,0,1,2,1,2,2,1,1,2,1,1,2,1,2,1,0,0,2,2,2,2,2,0,0,2,0,0,2,1,1,2,2
0,1,0,0,1,2,2,1,1,2,0,2,0,0,2,2,0,2,2,0,2,0,2,1,1,0,0,0,0,0,1,1,0,1,1,0,2,2,0,0
0,1,0,0,2,0,0,2,2,0,1,0,1,1,0,0,1,0,0,1,0,1,0,2,2,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1
0,1,0,1,0,2,0,0,1,0,2,2,1,2,2,0,2,2,0,2,2,1,0,1,0,2,1,0,0,1,1,2,2,2,1,2,1,1,1,2
0,1,0,1,1,0,1,1,2,1,0,0,2,0,0,1,0,0,1,0,0,2,1,2,1,0,2,1,1,2,2,0,0,0,2,0,2,2,2,0
0,1,0,1,2,1,2,2,0,2,1,1,0,1,1,2,1,1,2,1,1,0,2,0,2,1,0,2,2,0,0,1,1,1,0,1,0,0,0,1
0,1,0,2,0,0,2,0,2,2,2,0,0,2,0,2,2,0,2,2,0,0,2,0,0,0,0,2,1,1,1,0,2,2,2,2,1,2,2,2
0,1,0,2,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,2,2,2,1,0,0,0,0,2,0,0,0
0,1,0,2,2,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,0,0,0,2,1,1,1,1,0,1,1,1
0,1,1,0,0,0,2,1,0,0,1,2,2,2,0,2,0,1,0,1,2,2,0,0,1,1,0,1,2,1,2,2,2,2,2,2,2,2,1,1
0,1,1,0,1,1,0,2,1,1,2,0,0,0,1,0,1,2,1,2,0,0,1,1,2,2,1,2,0,2,0,0,0,0,0,0,0,0,2,2
0,1,1,0,2,2,1,0,2,2,0,1,1,1,2,1,2,0,2,0,1,1,2,2,0,0,2,0,1,0,1,1,1,1,1,1,1,1,0,0
0,1,1,1,0,1,1,1,1,2,1,0,1,2,1,1,0,2,2,1,0,1,2,0,2,1,2,0,2,1,0,2,0,2,0,2,0,1,2,2
0,1,1,1,1,2,2,2,2,0,2,1,2,0,2,2,1,0,0,2,1,2,0,1,0,2,0,1,0,2,1,0,1,0,1,0,1,2,0,0
0,1,1,1,2,0,0,0,0,1,0,2,0,1,0,0,2,1,1,0,2,0,1,2,1,0,1,2,1,0,2,1,2,1,2,1,2,0,1,1
0,1,1,2,0,2,0,1,2,1,1,1,0,2,2,0,0,0,1,1,1,0,0,0,1,2,2,1,2,2,0,2,1,1,2,1,1,1,2,1
0,1,1,2,1,0,1,2,0,2,2,2,1,0,0,1,1,1,2,2,2,1,1,1,2,0,0,2,0,0,1,0,2,2,0,2,2,2,0,2
0,1,1,2,2,1,2,0,1,0,0,0,2,1,1,2,2,2,0,0,0,2,2,2,0,1,1,0,1,1,2,1,0,0,1,0,0,0,1,0
0,1,2,0,0,2,0,2,0,2,0,0,2,2,2,0,1,1,2,0,0,2,2,0,2,1,0,2,0,1,1,1,0,0,0,2,1,0,2,2
0,1,2,0,1,0,1,0,1,0,1,1,0,0,0,1,2,2,0,1,1,0,0,1,0,2,1,0,1,2,2,2,1,1,1,0,2,1,0,0
0,1,2,0,2,1,2,1,2,1,2,2,1,1,1,2,0,0,1,2,2,1,1,2,1,0,2,1,2,0,0,0,2,2,2,1,0,2,1,1
0,1,2,1,0,0,2,2,1,1,0,1,1,2,0,2,1,2,1,0,1,1,2,1,2,2,0,2,1,0,0,1,2,2,1,2,0,0,0,1
0,1,2,1,1,1,0,0,2,2,1,2,2,0,1,0,2,0,2,1,2,2,0,2,0,0,1,0,2,1,1,2,0,0,2,0,1,1,1,2
0,1,2,1,2,2,1,1,0,0,2,0,0,1,2,1,0,1,0,2,0,0,1,0,1,1,2,1,0,2,2,0,1,1,0,1,2,2,2,0
0,1,2,2,0,1,1,2,2,0,0,2,0,2,1,1,1,0,0,0,2,0,0,0,2,0,2,0,1,2,1,1,1,2,0,0,0,2,1,1
0,1,2,2,1,2,2,0,0,1,1,0,1,0,2,2,2,1,1,1,0,1,1,1,0,1,0,1,2,0,2,2,2,0,1,1,1,0,2,2
0,1,2,2,2,0,0,1,1,2,2,1,2,1,0,0,0,2,2,2,1,2,2,2,1,2,1,2,0,1,0,0,0,1,2,2,2,1,0,0
0,2,0,0,0,2,1,1,2,0,1,0,2,0,1,2,2,2,2,2,1,1,1,1,1,2,0,1,0,1,1,1,0,2,0,0,0,1,1,0
0,2,0,0,1,0,2,2,0,1,2,1,0,1,2,0,0,0,0,0,2,2,2,2,2,0,1,2,1,2,2,2,1,0,1,1,1,2,2,1
0,2,0,0,2,1,0,0,1,2,0,2,1,2,0,1,1,1,1,1,0,0,0,0,0,1,2,0,2,0,0,0,2,1,2,2,2,0,0,2
0,2,0,1,0,0,0,1,0,2,1,1,1,0,2,1,2,0,1,2,2,0,2,2,0,2,0,2,0,2,0,1,0,0,0,1,0,1,0,1
0,2,0,1,1,1,1,2,1,0,2,2,2,1,0,2,0,1,2,0,0,1,0,0,1,0,1,0,1,0,1,2,1,1,1,2,1,2,1,2
0,2,0,1,2,2,2,0,2,1,0,0,0,2,1,0,1,2,0,1,1,2,1,1,2,1,2,1,2,1,2,0,2,2,2,0,2,0,2,0
0,2,0,2,0,1,2,1,1,1,1,2,0,0,0,0,2,1,0,2,0,2,2,2,2,2,1,1,0,2,2,1,0,1,2,2,1,2,0,1
0,2,0,2,1,2,0,2,2,2,2,0,1,1,1,1,0,2,1,0,1,0,0,0,0,0,2,2,1,0,0,2,1,2,0,0,2,0,1,2
0,2,0,2,2,0,1,0,0,0,0,1,2,2,2,2,1,0,2,1,2,1,1,1,1,1,0,0,2,1,1,0,2,0,1,1,0,1,2,0
0,2,1,0,0,1,2,2,2,2,0,1,2,0,0,0,0,2,1,1,2,1,0,0,0,0,1,2,2,1,1,1,1,1,1,1,2,0,2,2
0,2,1,0,1,2,0,0,0,0,1,2,0,1,1,1,1,0,2,2,0,2,1,1,1,1,2,0,0,2,2,2,2,2,2,2,0,1,0,0
0,2,1,0,2,0,1,1,1,1,2,0,1,2,2,2,2,1,0,0,1,0,2,2,2,2,0,1,1,0,0,0,0,0,0,0,1,2,1,1
0,2,1,1,0,2,1,2,0,1,0,2,1,0,1,2,0,0,0,1,0,0,2,2,0,2,1,0,0,0,1,2,0,2,2,0,1,2,2,1
0,2,1,1,1,0,2,0,1,2,1,0,2,1,2,0,1,1,1,2,1,1,0,0,1,0,2,1,1,1,2,0,1,0,0,1,2,0,0,2
0,2,1,1,2,1,0,1,2,0,2,1,0,2,0,1,2,2,2,0,2,2,1,1,2,1,0,2,2,2,0,1,2,1,1,2,0,1,1,0
0,2,1,2,0,0,0,2,1,0,0,0,0,0,2,1,0,1,2,1,1,2,1,1,0,0,1,1,1,1,0,0,2,0,0,2,2,1,1,0
0,2,1,2,1,1,1,0,2,1,1,1,1,1,0,2,1,2,0,2,2,0,2,2,1,1,2,2,2,2,1,1,0,1,1,0,0,2,2,1
0,2,1,2,2,2,2,1,0,2,2,2,2,2,1,0,2,0,1,0,0,1,0,0,2,2,0,0,0,0,2,2,1,2,2,1,1,0,0,2
0,2,2,0,0,0,0,0,2,1,2,2,2,0,2,1,1,2,0,0,0,1,2,1,1,0,1,0,2,2,0,1,2,0,2,1,1,2,0,0
0,2,2,0,1,1,1,1,0,2,0,0,0,1,0,2,2,0,1,1,1,2,0,2,2,1,2,1,0,0,1,2,0,1,0,2,2,0,1,1
0,2,2,0,2,2,2,2,1,0,1,1,1,2,1,0,0,1,2,2,2,0,1,0,0,2,0,2,1,1,2,0,1,2,1,0,0,1,2,2
0,2,2,1,0,1,2,0,0,0,2,0,1,0,0,0,1,0,2,0,1,0,1,2,2,1,0,1,2,1,0,2,1,0,2,2,0,2,2,2
0,2,2,1,1,2,0,1,1,1,0,1,2,1,1,1,2,1,0,1,2,1,2,0,0,2,1,2,0,2,1,0,2,1,0,0,1,0,0,0
0,2,2,1,2,0,1,2,2,2,1,2,0,2,2,2,0,2,1,2,0,2,0,1,1,0,2,0,1,0,2,1,0,2,1,1,2,1,1,1
0,2,2,2,0,2,1,0,1,2,2,1,0,0,1,2,1,1,1,0,2,2,2,2,1,1,1,1,1,2,1,0,1,0,2,0,0,1,0,2
0,2,2,2,1,0,2,1,2,0,0,2,1,1,2,0,2,2,2,1,0,0,0,0,2,2,2,2,2,0,2,1,2,1,0,1,1,2,1,0
0,2,2,2,2,1,0,2,0,1,1,0,2,2,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,1,0,2,0,2,1,2,2,0,2,1
1,0,0,0,0,2,0,0,2,2,1,1,0,0,1,0,1,0,1,2,2,1,1,1,0,2,2,0,0,2,2,2,1,1,2,0,1,0,0,1
1,0,0,0,1,0,1,1,0,0,2,2,1,1,2,1,2,1,2,0,0,2,2,2,1,0,0,1,1,0,0,0,2,2,0,1,2,1,1,2
1,0,0,0,2,1,2,2,1,1,0,0,2,2,0,2,0,2,0,1,1,0,0,0,2,1,1,2,2,1,1,1,0,0,1,2,0,2,2,0
1,0,0,1,0,0,2,0,0,1,1,2,2,0,2,2,1,1,0,2,0,0,1,0,2,2,2,0,1,2,1,0,2,1,1,1,1,0,0,0
1,0,0,1,1,1,0,1,1,2,2,0,0,1,0,0,2,2,1,0,1,1,2,1,0,0,0,1,2,0,2,1,0,2,2,2,2,1,1,1
1,0,0,1,2,2,1,2,2,0,0,1,1,2,1,1,0,0,2,1,2,2,0,2,1,1,1,2,0,1,0,2,1,0,0,0,0,2,2,2
1,0,0,2,0,1,1,0,1,0,1,0,1,0,0,1,1,2,2,2,1,2,0,0,1,2,0,2,2,0,2,1,1,0,2,1,1,0,1,0
1,0,0,2,1,2,2,1,2,1,2,1,2,1,1,2,2,0,0,0,2,0,1,1,2,0,1,0,0,1,0,2,2,1,0,2,2,1,2,1
1,0,0,2,2,0,0,2,0,2,0,2,0,2,2,0,0,1,1,1,0,1,2,2,0,1,2,1,1,2,1,0,0,2,1,0,0,2,0,2
1,0,1,0,0,1,1,1,2,1,0,2,0,0,0,1,2,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1
1,0,1,0,1,2,2,2,0,2,1,0,1,1,1,2,0,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,0,1,2
1,0,1,0,2,0,0,0,1,0,2,1,2,2,2,0,1,2,2,0,2,0,0,0,0,2,2,2,0,2,2,2,2,2,0,0,2,1,2,0
1,0,1,1,0,2,0,1,0,0,0,0,2,0,1,0,2,1,2,1,1,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,2,1,2,1
1,0,1,1,1,0,1,2,1,1,1,1,0,1,2,1,0,2,0,2,2,1,1,1,0,1,1,1,2,1,1,2,2,2,2,2,0,2,0,2
1,0,1,1,2,1,2,0,2,2,2,2,1,2,0,2,1,0,1,0,0,2,2,2,1,2,2,2,0,2,2,0,0,0,0,0,1,0,1,0
1,0,1,2,0,0,2,1,1,2,0,1,1,0,2,2,2,2,1,1,2,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,2,0,2
1,0,1,2,1,1,0,2,2,0,1,2,2,1,0,0,0,0,2,2,0,0,1,0,0,2,1,1,1,2,1,1,1,1,1,1,2,0,1,0
1,0,1,2,2,2,1,0,0,1,2,0,0,2,1,1,1,1,0,0,1,1,2,1,1,0,2,2,2,0,2,2,2,2,2,2,0,1,2,1
1,0,2,0,0,0,2,2,2,0,2,0,0,0,2,2,0,0,2,0,1,1,0,2,1,1,2,0,2,2,0,2,0,1,0,1,2,0,2,2
1,0,2,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,2,2,1,0,2,2,0,1,0,0,1,0,1,2,1,2,0,1,0,0
